Timestamp,difficulty7DayAvg
2020-11-09 00:00:00,17400215369018.643
2020-11-10 00:00:00,16941707314088.215
2020-11-11 00:00:00,16787779609933
2020-11-12 00:00:00,16787779609933
2020-11-13 00:00:00,16787779609933
2020-11-14 00:00:00,16787779609933
2020-11-15 00:00:00,16787779609933
2020-11-16 00:00:00,16787779609933
2020-11-17 00:00:00,16823896638934.697
2020-11-18 00:00:00,16939471131740.125
2020-11-19 00:00:00,17055045624545.553
2020-11-20 00:00:00,17170620117350.982
2020-11-21 00:00:00,17286194610156.41
2020-11-22 00:00:00,17401769102961.84
2020-11-23 00:00:00,17517343595767.268
2020-11-24 00:00:00,17596801059571
2020-11-25 00:00:00,17596801059571
2020-11-26 00:00:00,17596801059571
2020-11-27 00:00:00,17596801059571
2020-11-28 00:00:00,17596801059571
2020-11-29 00:00:00,17596801059571
2020-11-30 00:00:00,17677047819492.434
2020-12-01 00:00:00,17899955485940.863
2020-12-02 00:00:00,18122863152389.29
2020-12-03 00:00:00,18345770818837.72
2020-12-04 00:00:00,18568678485286.15
2020-12-05 00:00:00,18791586151734.574
2020-12-06 00:00:00,19014493818183.004
2020-12-07 00:00:00,19157154724710
2020-12-08 00:00:00,19157154724710
2020-12-09 00:00:00,19157154724710
2020-12-10 00:00:00,19157154724710
2020-12-11 00:00:00,19157154724710
2020-12-12 00:00:00,19157154724710
2020-12-13 00:00:00,19157154724710
2020-12-14 00:00:00,19155370892598.973
2020-12-15 00:00:00,19085801440268.973
2020-12-16 00:00:00,19016231987938.973
2020-12-17 00:00:00,18946662535608.973
2020-12-18 00:00:00,18877093083278.973
2020-12-19 00:00:00,18807523630948.973
2020-12-20 00:00:00,18737954178618.973
2020-12-21 00:00:00,18670168558400
2020-12-22 00:00:00,18670168558400
2020-12-23 00:00:00,18670168558400
2020-12-24 00:00:00,18670168558400
2020-12-25 00:00:00,18670168558400
2020-12-26 00:00:00,18670168558400
2020-12-27 00:00:00,18670168558400
2020-12-28 00:00:00,18670168558400
2020-12-29 00:00:00,18660149356519.59
2020-12-30 00:00:00,18650067140790.875
2020-12-31 00:00:00,18639984925062.16
2021-01-01 00:00:00,18629902709333.445
2021-01-02 00:00:00,18619820493604.73
2021-01-03 00:00:00,18609738277876.02
2021-01-04 00:00:00,18599656062147.305
2021-01-05 00:00:00,18599593048299
2021-01-06 00:00:00,18599593048299
2021-01-07 00:00:00,18599593048299
2021-01-08 00:00:00,18599593048299
2021-01-09 00:00:00,18599593048299
2021-01-10 00:00:00,18708960713841.254
2021-01-11 00:00:00,18995792893282.254
2021-01-12 00:00:00,19282625072723.254
2021-01-13 00:00:00,19569457252164.254
2021-01-14 00:00:00,19856289431605.254
2021-01-15 00:00:00,20143121611046.25
2021-01-16 00:00:00,20429953790487.25
2021-01-17 00:00:00,20607418304386
2021-01-18 00:00:00,20607418304386
2021-01-19 00:00:00,20607418304386
2021-01-20 00:00:00,20607418304386
2021-01-21 00:00:00,20607418304386
2021-01-22 00:00:00,20607418304386
2021-01-23 00:00:00,20607418304386
2021-01-24 00:00:00,20625942262591.086
2021-01-25 00:00:00,20656815526266.227
2021-01-26 00:00:00,20687688789941.37
2021-01-27 00:00:00,20718562053616.51
2021-01-28 00:00:00,20749435317291.656
2021-01-29 00:00:00,20780308580966.8
2021-01-30 00:00:00,20811181844641.94
2021-01-31 00:00:00,20823531150112
2021-02-01 00:00:00,20823531150112
2021-02-02 00:00:00,20823531150112
2021-02-03 00:00:00,20823531150112
2021-02-04 00:00:00,20823531150112
2021-02-05 00:00:00,20823531150112
2021-02-06 00:00:00,20823531150112
2021-02-07 00:00:00,20903662562906.79
2021-02-08 00:00:00,20990928964512.074
2021-02-09 00:00:00,21078195366117.363
2021-02-10 00:00:00,21165461767722.65
2021-02-11 00:00:00,21252728169327.934
2021-02-12 00:00:00,21339994570933.22
2021-02-13 00:00:00,21427260972538.504
2021-02-14 00:00:00,21434395961349
2021-02-15 00:00:00,21434395961349
2021-02-16 00:00:00,21434395961349
2021-02-17 00:00:00,21434395961349
2021-02-18 00:00:00,21434395961349
2021-02-19 00:00:00,21434395961349
2021-02-20 00:00:00,21437371804790.344
2021-02-21 00:00:00,21478763081747.2
2021-02-22 00:00:00,21520154358704.06
2021-02-23 00:00:00,21561545635660.914
2021-02-24 00:00:00,21602936912617.773
2021-02-25 00:00:00,21644328189574.63
2021-02-26 00:00:00,21685719466531.49
2021-02-27 00:00:00,21724134900047
2021-02-28 00:00:00,21724134900047
2021-03-01 00:00:00,21724134900047
2021-03-02 00:00:00,21724134900047
2021-03-03 00:00:00,21724134900047
2021-03-04 00:00:00,21724134900047
2021-03-05 00:00:00,21724134900047
2021-03-06 00:00:00,21724134900047
2021-03-07 00:00:00,21688356436531.77
2021-03-08 00:00:00,21648948273819.34
2021-03-09 00:00:00,21609540111106.91
2021-03-10 00:00:00,21570131948394.48
2021-03-11 00:00:00,21530723785682.055
2021-03-12 00:00:00,21491315622969.625
2021-03-13 00:00:00,21451907460257.195
2021-03-14 00:00:00,21448277761060
2021-03-15 01:00:00,21448277761060
2021-03-16 01:00:00,21448277761060
2021-03-17 01:00:00,21448277761060
2021-03-18 01:00:00,21448277761060
2021-03-19 01:00:00,21448277761060
2021-03-20 01:00:00,21459152826364.902
2021-03-21 01:00:00,21518764295443.617
2021-03-22 01:00:00,21578375764522.332
2021-03-23 01:00:00,21637987233601.043
2021-03-24 01:00:00,21697598702679.758
2021-03-25 01:00:00,21757210171758.473
2021-03-26 01:00:00,21816821640837.188
2021-03-27 01:00:00,21865558044611
2021-03-28 01:00:00,21865558044611
2021-03-29 01:00:00,21865558044611
2021-03-30 01:00:00,21865558044611
2021-03-31 01:00:00,21865558044611
2021-04-01 01:00:00,21865558044611
2021-04-02 01:00:00,21865558044611
2021-04-03 01:00:00,22036872712045.34
2021-04-04 01:00:00,22218570086596.91
2021-04-05 01:00:00,22400267461148.48
2021-04-06 01:00:00,22581964835700.055
2021-04-07 01:00:00,22763662210251.625
2021-04-08 01:00:00,22945359584803.195
2021-04-09 01:00:00,23127056959354.77
2021-04-10 01:00:00,23137439666472
2021-04-11 01:00:00,23137439666472
2021-04-12 01:00:00,23137439666472
2021-04-13 01:00:00,23137439666472
2021-04-14 01:00:00,23137439666472
2021-04-15 01:00:00,23137439666472
2021-04-16 01:00:00,23148885509572.46
2021-04-17 01:00:00,23212391477742.746
2021-04-18 01:00:00,23275897445913.03
2021-04-19 01:00:00,23339403414083.316
2021-04-20 01:00:00,23402909382253.6
2021-04-21 01:00:00,23466415350423.887
2021-04-22 01:00:00,23529921318594.176
2021-04-23 01:00:00,23581981443664
2021-04-24 01:00:00,23581981443664
2021-04-25 01:00:00,23581981443664
2021-04-26 01:00:00,23581981443664
2021-04-27 01:00:00,23581981443664
2021-04-28 01:00:00,23581981443664
2021-04-29 01:00:00,23581981443664
2021-04-30 01:00:00,23581981443664
2021-05-01 01:00:00,23581981443664
2021-05-02 01:00:00,23499479219553.836
2021-05-03 01:00:00,23074745547282.977
2021-05-04 01:00:00,22650011875012.12
2021-05-05 01:00:00,22225278202741.26
2021-05-06 01:00:00,21800544530470.406
2021-05-07 01:00:00,21375810858199.55
2021-05-08 01:00:00,20951077185928.69
2021-05-09 01:00:00,20608845737768
2021-05-10 01:00:00,20608845737768
2021-05-11 01:00:00,20608845737768
2021-05-12 01:00:00,20608845737768
2021-05-13 01:00:00,20608845737768
2021-05-14 01:00:00,20982914926738.652
2021-05-15 01:00:00,21616863762783.652
2021-05-16 01:00:00,22250812598828.652
2021-05-17 01:00:00,22884761434873.652
2021-05-18 01:00:00,23518710270918.652
2021-05-19 01:00:00,24152659106963.652
2021-05-20 01:00:00,24786607943008.652
2021-05-21 01:00:00,25046487590083
2021-05-22 01:00:00,25046487590083
2021-05-23 01:00:00,25046487590083
2021-05-24 01:00:00,25046487590083
2021-05-25 01:00:00,25046487590083
2021-05-26 01:00:00,25046487590083
2021-05-27 01:00:00,25046487590083
2021-05-28 01:00:00,25046487590083
2021-05-29 01:00:00,25046487590083
2021-05-30 01:00:00,25046487590083
2021-05-31 01:00:00,24499038712669.23
2021-06-01 01:00:00,23927787710150.52
2021-06-02 01:00:00,23356536707631.805
2021-06-03 01:00:00,22785285705113.09
2021-06-04 01:00:00,22214034702594.375
2021-06-05 01:00:00,21642783700075.66
2021-06-06 01:00:00,21071532697556.945
2021-06-07 01:00:00,21047730572452
2021-06-08 01:00:00,21047730572452
2021-06-09 01:00:00,21047730572452
2021-06-10 01:00:00,21047730572452
2021-06-11 01:00:00,21047730572452
2021-06-12 01:00:00,21047730572452
2021-06-13 01:00:00,21047730572452
2021-06-14 01:00:00,21017564459216.367
2021-06-15 01:00:00,20858287381332.223
2021-06-16 01:00:00,20699010303448.082
2021-06-17 01:00:00,20539733225563.938
2021-06-18 01:00:00,20380456147679.793
2021-06-19 01:00:00,20221179069795.652
2021-06-20 01:00:00,20061901991911.508
2021-06-21 01:00:00,19932791027263
2021-06-22 01:00:00,19932791027263
2021-06-23 01:00:00,19932791027263
2021-06-24 01:00:00,19932791027263
2021-06-25 01:00:00,19932791027263
2021-06-26 01:00:00,19932791027263
2021-06-27 01:00:00,19932791027263
2021-06-28 01:00:00,19932791027263
2021-06-29 01:00:00,19932791027263
2021-06-30 01:00:00,19932791027263
2021-07-01 01:00:00,19932791027263
2021-07-02 01:00:00,19932791027263
2021-07-03 01:00:00,19932791027263
2021-07-04 01:00:00,19318801145763.457
2021-07-05 01:00:00,18523120380963.027
2021-07-06 01:00:00,17727439616162.6
2021-07-07 01:00:00,16931758851362.172
2021-07-08 01:00:00,16136078086561.744
2021-07-09 01:00:00,15340397321761.314
2021-07-10 01:00:00,14544716556960.887
2021-07-11 01:00:00,14363025673660
2021-07-12 01:00:00,14363025673660
2021-07-13 01:00:00,14363025673660
2021-07-14 01:00:00,14363025673660
2021-07-15 01:00:00,14363025673660
2021-07-16 01:00:00,14363025673660
2021-07-17 01:00:00,14363025673660
2021-07-18 01:00:00,14360956448682.44
2021-07-19 01:00:00,14262323391418.725
2021-07-20 01:00:00,14163690334155.012
2021-07-21 01:00:00,14065057276891.297
2021-07-22 01:00:00,13966424219627.582
2021-07-23 01:00:00,13867791162363.87
2021-07-24 01:00:00,13769158105100.154
2021-07-25 01:00:00,13672594272814
2021-07-26 01:00:00,13672594272814
2021-07-27 01:00:00,13672594272814
2021-07-28 01:00:00,13672594272814
2021-07-29 01:00:00,13672594272814
2021-07-30 01:00:00,13672594272814
2021-07-31 01:00:00,13672594272814
2021-08-01 01:00:00,13764960660118.105
2021-08-02 01:00:00,13882653314908.818
2021-08-03 01:00:00,14000345969699.533
2021-08-04 01:00:00,14118038624490.248
2021-08-05 01:00:00,14235731279280.963
2021-08-06 01:00:00,14353423934071.676
2021-08-07 01:00:00,14471116588862.39
2021-08-08 01:00:00,14496442856349
2021-08-09 01:00:00,14496442856349
2021-08-10 01:00:00,14496442856349
2021-08-11 01:00:00,14496442856349
2021-08-12 01:00:00,14496442856349
2021-08-13 01:00:00,14496442856349
2021-08-14 01:00:00,14614774089357.344
2021-08-15 01:00:00,14766152783836.486
2021-08-16 01:00:00,14917531478315.629
2021-08-17 01:00:00,15068910172794.771
2021-08-18 01:00:00,15220288867273.916
2021-08-19 01:00:00,15371667561753.059
2021-08-20 01:00:00,15523046256232.201
2021-08-21 01:00:00,15556093717703
2021-08-22 01:00:00,15556093717703
2021-08-23 01:00:00,15556093717703
2021-08-24 01:00:00,15556093717703
2021-08-25 01:00:00,15556093717703
2021-08-26 01:00:00,15681100747941.543
2021-08-27 01:00:00,15975234936738.113
2021-08-28 01:00:00,16269369125534.686
2021-08-29 01:00:00,16563503314331.256
2021-08-30 01:00:00,16857637503127.828
2021-08-31 01:00:00,17151771691924.4
2021-09-01 01:00:00,17445905880720.97
2021-09-02 01:00:00,17615033039279
2021-09-03 01:00:00,17615033039279
2021-09-04 01:00:00,17615033039279
2021-09-05 01:00:00,17615033039279
2021-09-06 01:00:00,17615033039279
2021-09-07 01:00:00,17615033039279
2021-09-08 01:00:00,17615033039279
2021-09-09 01:00:00,17727726531228.156
2021-09-10 01:00:00,17842029930205.156
2021-09-11 01:00:00,17956333329182.156
2021-09-12 01:00:00,18070636728159.156
2021-09-13 01:00:00,18184940127136.156
2021-09-14 01:00:00,18299243526113.156
2021-09-15 01:00:00,18413546925090.156
2021-09-16 01:00:00,18415156832118
2021-09-17 01:00:00,18415156832118
2021-09-18 01:00:00,18415156832118
2021-09-19 01:00:00,18415156832118
2021-09-20 01:00:00,18415156832118
2021-09-21 01:00:00,18415156832118
2021-09-22 01:00:00,18446276784688.832
2021-09-23 01:00:00,18529488831780.402
2021-09-24 01:00:00,18612700878871.973
2021-09-25 01:00:00,18695912925963.543
2021-09-26 01:00:00,18779124973055.117
2021-09-27 01:00:00,18862337020146.688
2021-09-28 01:00:00,18945549067238.258
2021-09-29 01:00:00,18997641161759
2021-09-30 01:00:00,18997641161759
2021-10-01 01:00:00,18997641161759
2021-10-02 01:00:00,18997641161759
2021-10-03 01:00:00,18997641161759
2021-10-04 01:00:00,18997641161759
2021-10-05 01:00:00,18999281095617.637
2021-10-06 01:00:00,19127195936591.35
2021-10-07 01:00:00,19255110777565.066
2021-10-08 01:00:00,19383025618538.78
2021-10-09 01:00:00,19510940459512.496
2021-10-10 01:00:00,19638855300486.21
2021-10-11 01:00:00,19766770141459.926
2021-10-12 01:00:00,19893045048575
2021-10-13 01:00:00,19893045048575
2021-10-14 01:00:00,19893045048575
2021-10-15 01:00:00,19893045048575
2021-10-16 01:00:00,19893045048575
2021-10-17 01:00:00,19893045048575
2021-10-18 01:00:00,19893045048575
2021-10-19 01:00:00,19896518877303.633
2021-10-20 01:00:00,19923578174768.777
2021-10-21 01:00:00,19950637472233.918
2021-10-22 01:00:00,19977696769699.062
2021-10-23 01:00:00,20004756067164.207
2021-10-24 01:00:00,20031815364629.348
2021-10-25 01:00:00,20058874662094.492
2021-10-26 01:00:00,20082460130831
2021-10-27 01:00:00,20082460130831
2021-10-28 01:00:00,20082460130831
2021-10-29 01:00:00,20082460130831
2021-10-30 01:00:00,20082460130831
2021-10-31 01:00:00,20082460130831
2021-11-01 01:00:00,20111631687505.008
2021-11-02 01:00:00,20336900930709.867
2021-11-03 01:00:00,20562170173914.723
2021-11-04 01:00:00,20787439417119.582
2021-11-05 01:00:00,21012708660324.438
2021-11-06 01:00:00,21237977903529.293
2021-11-07 01:00:00,21463247146734.152
